,0,1,2,3
4556,38.0,327.0,875839980.0,1.0
4557,61.0,340.0,875839985.0,0.0
4558,209.0,246.0,875839985.0,0.0
4559,52.0,345.0,875839988.0,0.0
4560,34.0,325.0,875839989.0,1.0
4561,133.0,96.0,875839990.0,0.0
4562,54.0,299.0,875839992.0,0.0
4563,93.0,296.0,875839999.0,0.0
4564,74.0,286.0,875839999.0,0.0
4565,253.0,9.0,875840002.0,1.0
4566,160.0,91.0,875840007.0,0.0
4567,163.0,64.0,875840009.0,1.0
4568,100.0,290.0,875840012.0,0.0
4569,162.0,305.0,875840013.0,1.0
4570,177.0,84.0,875840015.0,1.0
4571,207.0,73.0,875840015.0,1.0
4572,141.0,301.0,875840017.0,1.0
4573,161.0,66.0,875840018.0,1.0
4574,36.0,325.0,875840020.0,1.0
4575,150.0,98.0,875840025.0,0.0
4576,87.0,268.0,875840026.0,0.0
4577,115.0,37.0,875840026.0,0.0
4578,34.0,336.0,875840027.0,0.0
4579,74.0,293.0,875840045.0,1.0
4580,162.0,131.0,875840046.0,1.0
4581,37.0,340.0,875840047.0,0.0
4582,82.0,341.0,875840050.0,0.0
4583,107.0,343.0,875840050.0,1.0
4584,149.0,70.0,875840054.0,1.0
4585,147.0,298.0,875840056.0,0.0
4586,27.0,338.0,875840056.0,1.0
4587,162.0,65.0,875840060.0,1.0
4588,101.0,306.0,875840064.0,0.0
4589,255.0,328.0,875840064.0,1.0
4590,60.0,338.0,875840069.0,0.0
4591,97.0,20.0,875840081.0,0.0
4592,131.0,73.0,875840082.0,0.0
4593,71.0,332.0,875840082.0,1.0
4594,79.0,339.0,875840083.0,1.0
4595,145.0,337.0,875840083.0,0.0
4596,95.0,29.0,875840086.0,1.0
4597,9.0,330.0,875840086.0,1.0
4598,180.0,270.0,875840090.0,0.0
4599,163.0,304.0,875840094.0,1.0
4600,122.0,231.0,875840094.0,1.0
4601,147.0,236.0,875840096.0,1.0
4602,84.0,325.0,875840097.0,1.0
4603,32.0,317.0,875840098.0,1.0
4604,17.0,327.0,875840098.0,0.0
4605,166.0,75.0,875840104.0,0.0
4606,71.0,256.0,875840106.0,0.0
4607,70.0,326.0,875840106.0,0.0
4608,119.0,53.0,875840111.0,0.0
4609,180.0,63.0,875840112.0,0.0
4610,50.0,304.0,875840114.0,0.0
4611,51.0,328.0,875840115.0,1.0
4612,115.0,80.0,875840117.0,1.0
4613,122.0,61.0,875840117.0,1.0
4614,166.0,81.0,875840117.0,1.0
4615,37.0,325.0,875840118.0,1.0
4616,66.0,312.0,875840120.0,1.0
4617,62.0,292.0,875840121.0,1.0
4618,100.0,28.0,875840122.0,1.0
4619,88.0,287.0,875840122.0,1.0
4620,109.0,342.0,875840123.0,1.0
4621,121.0,315.0,875840123.0,1.0
4622,128.0,256.0,875840124.0,1.0
4623,154.0,66.0,875840126.0,1.0
4624,91.0,24.0,875840127.0,1.0
4625,97.0,22.0,875840128.0,1.0
4626,44.0,267.0,875840128.0,0.0
4627,107.0,18.0,875840129.0,1.0
4628,75.0,280.0,875840131.0,0.0
4629,79.0,284.0,875840135.0,0.0
4630,188.0,27.0,875840135.0,0.0
4631,102.0,297.0,875840140.0,0.0
4632,161.0,86.0,875840141.0,0.0
4633,119.0,241.0,875840141.0,0.0
4634,57.0,293.0,875840149.0,0.0
4635,71.0,297.0,875840152.0,1.0
4636,100.0,324.0,875840152.0,1.0
4637,104.0,21.0,875840153.0,1.0
4638,96.0,298.0,875840154.0,0.0
4639,180.0,316.0,875840156.0,1.0
4640,48.0,288.0,875840156.0,1.0
4641,119.0,23.0,875840160.0,0.0
4642,109.0,39.0,875840160.0,1.0
4643,147.0,334.0,875840162.0,1.0
4644,158.0,86.0,875840165.0,0.0
4645,140.0,307.0,875840166.0,0.0
4646,161.0,132.0,875840175.0,0.0
4647,81.0,2.0,875840176.0,0.0
4648,57.0,338.0,875840179.0,0.0
4649,170.0,302.0,875840185.0,0.0
4650,74.0,315.0,875840189.0,1.0
4651,61.0,315.0,875840193.0,1.0
4652,186.0,36.0,875840193.0,0.0
4653,95.0,6.0,875840196.0,1.0
4654,22.0,342.0,875840197.0,1.0
4655,187.0,36.0,875840201.0,0.0
4656,99.0,8.0,875840203.0,0.0
4657,259.0,92.0,875840207.0,1.0
4658,148.0,332.0,875840207.0,0.0
4659,108.0,31.0,875840208.0,0.0
4660,259.0,334.0,875840208.0,1.0
4661,158.0,67.0,875840210.0,1.0
4662,87.0,297.0,875840211.0,0.0
4663,85.0,286.0,875840212.0,0.0
4664,162.0,80.0,875840213.0,0.0
4665,259.0,4.0,875840216.0,1.0
4666,173.0,114.0,875840217.0,0.0
4667,67.0,337.0,875840222.0,0.0
4668,169.0,80.0,875840225.0,1.0
4669,259.0,338.0,875840225.0,1.0
4670,66.0,328.0,875840226.0,1.0
4671,68.0,339.0,875840229.0,1.0
4672,112.0,344.0,875840229.0,1.0
4673,139.0,341.0,875840232.0,1.0
4674,123.0,260.0,875840233.0,0.0
4675,168.0,82.0,875840234.0,1.0
4676,166.0,67.0,875840243.0,0.0
4677,86.0,2.0,875840251.0,0.0
4678,85.0,304.0,875840255.0,1.0
4679,92.0,1.0,875840255.0,0.0
4680,221.0,332.0,875840255.0,1.0
4681,63.0,316.0,875840256.0,1.0
4682,68.0,290.0,875840256.0,1.0
4683,75.0,317.0,875840257.0,1.0
4684,89.0,323.0,875840257.0,1.0
4685,159.0,125.0,875840257.0,1.0
4686,161.0,150.0,875840257.0,1.0
4687,170.0,212.0,875840257.0,1.0
4688,137.0,339.0,875840257.0,1.0
4689,112.0,343.0,875840257.0,1.0
4690,95.0,326.0,875840257.0,1.0
4691,107.0,20.0,875840258.0,1.0
4692,80.0,277.0,875840258.0,1.0
4693,148.0,236.0,875840258.0,1.0
4694,142.0,338.0,875840258.0,1.0
4695,43.0,345.0,875840259.0,1.0
4696,32.0,312.0,875840259.0,1.0
4697,130.0,300.0,875840259.0,1.0
4698,94.0,18.0,875840260.0,1.0
4699,99.0,23.0,875840260.0,1.0
4700,49.0,332.0,875840260.0,1.0
4701,124.0,254.0,875840261.0,1.0
4702,35.0,345.0,875840261.0,1.0
4703,87.0,288.0,875840262.0,1.0
4704,160.0,130.0,875840262.0,1.0
4705,67.0,293.0,875840263.0,1.0
4706,81.0,21.0,875840263.0,1.0
4707,78.0,285.0,875840263.0,1.0
4708,51.0,265.0,875840264.0,1.0
4709,101.0,310.0,875840264.0,1.0
4710,21.0,330.0,875840265.0,1.0
4711,221.0,8.0,875840266.0,1.0
4712,86.0,1.0,875840269.0,0.0
4713,107.0,306.0,875840271.0,0.0
4714,57.0,335.0,875840271.0,0.0
4715,66.0,340.0,875840278.0,0.0
4716,89.0,301.0,875840283.0,0.0
4717,99.0,297.0,875840284.0,0.0
4718,55.0,293.0,875840289.0,0.0
4719,104.0,317.0,875840291.0,1.0
4720,5.0,320.0,875840295.0,1.0
4721,117.0,275.0,875840295.0,1.0
4722,97.0,30.0,875840296.0,1.0
4723,99.0,324.0,875840298.0,1.0
4724,118.0,342.0,875840300.0,1.0
4725,43.0,343.0,875840300.0,1.0
4726,121.0,69.0,875840302.0,1.0
4727,119.0,314.0,875840306.0,1.0
4728,184.0,336.0,875840309.0,0.0
4729,101.0,294.0,875840310.0,1.0
4730,84.0,319.0,875840317.0,1.0
4731,177.0,231.0,875840320.0,1.0
4732,126.0,307.0,875840320.0,0.0
4733,48.0,285.0,875840325.0,0.0
4734,81.0,330.0,875840326.0,0.0
4735,91.0,305.0,875840331.0,0.0
4736,143.0,313.0,875840331.0,1.0
4737,158.0,270.0,875840336.0,0.0
4738,68.0,302.0,875840345.0,0.0
4739,72.0,296.0,875840349.0,0.0
4740,21.0,345.0,875840350.0,1.0
4741,189.0,24.0,875840351.0,1.0
4742,86.0,274.0,875840351.0,0.0
4743,178.0,81.0,875840352.0,0.0
4744,44.0,295.0,875840354.0,0.0
4745,89.0,311.0,875840355.0,1.0
4746,129.0,260.0,875840359.0,1.0
4747,138.0,341.0,875840360.0,1.0
4748,76.0,314.0,875840361.0,1.0
4749,184.0,84.0,875840366.0,1.0
4750,6.0,343.0,875840369.0,0.0
4751,64.0,344.0,875840370.0,1.0
4752,112.0,326.0,875840372.0,1.0
4753,106.0,19.0,875840374.0,1.0
4754,83.0,276.0,875840374.0,0.0
4755,60.0,315.0,875840377.0,1.0
4756,82.0,2.0,875840377.0,0.0
4757,49.0,297.0,875840377.0,0.0
4758,82.0,297.0,875840378.0,0.0
4759,29.0,341.0,875840378.0,1.0
4760,122.0,237.0,875840379.0,0.0
4761,85.0,293.0,875840382.0,0.0
4762,43.0,287.0,875840383.0,1.0
4763,55.0,326.0,875840386.0,1.0
4764,107.0,326.0,875840387.0,1.0
4765,57.0,291.0,875840398.0,1.0
4766,157.0,237.0,875840399.0,1.0
4767,95.0,26.0,875840400.0,1.0
4768,83.0,286.0,875840402.0,1.0
4769,87.0,21.0,875840405.0,0.0
4770,78.0,288.0,875840411.0,0.0
4771,113.0,13.0,875840415.0,1.0
4772,122.0,218.0,875840417.0,1.0
4773,180.0,305.0,875840422.0,1.0
4774,177.0,16.0,875840425.0,1.0
4775,176.0,97.0,875840431.0,1.0
4776,114.0,51.0,875840433.0,1.0
4777,69.0,293.0,875840434.0,1.0
4778,86.0,344.0,875840434.0,1.0
4779,81.0,297.0,875840435.0,0.0
4780,118.0,64.0,875840436.0,1.0
4781,78.0,300.0,875840437.0,1.0
4782,65.0,269.0,875840440.0,1.0
4783,165.0,304.0,875840452.0,1.0
4784,156.0,98.0,875840453.0,0.0
4785,74.0,302.0,875840456.0,0.0
4786,161.0,129.0,875840456.0,1.0
4787,91.0,325.0,875840463.0,1.0
4788,178.0,316.0,875840464.0,1.0
4789,82.0,291.0,875840465.0,0.0
4790,164.0,296.0,875840465.0,0.0
4791,179.0,311.0,875840465.0,1.0
4792,181.0,64.0,875840467.0,1.0
4793,137.0,334.0,875840469.0,0.0
4794,174.0,264.0,875840469.0,0.0
4795,116.0,41.0,875840471.0,1.0
4796,145.0,311.0,875840472.0,1.0
4797,109.0,292.0,875840480.0,0.0
4798,208.0,246.0,875840488.0,0.0
4799,154.0,212.0,875840491.0,1.0
4800,124.0,265.0,875840492.0,1.0
4801,85.0,324.0,875840492.0,1.0
4802,5.0,343.0,875840493.0,0.0
4803,131.0,342.0,875840494.0,1.0
4804,31.0,319.0,875840497.0,1.0
4805,61.0,291.0,875840497.0,1.0
4806,87.0,324.0,875840499.0,1.0
4807,75.0,276.0,875840501.0,0.0
4808,191.0,45.0,875840503.0,1.0
4809,120.0,245.0,875840504.0,1.0
4810,155.0,66.0,875840505.0,1.0
4811,165.0,65.0,875840505.0,1.0
4812,89.0,320.0,875840506.0,0.0
4813,164.0,64.0,875840507.0,1.0
4814,189.0,210.0,875840511.0,0.0
4815,153.0,66.0,875840511.0,1.0
4816,81.0,290.0,875840514.0,0.0
4817,79.0,266.0,875840522.0,1.0
4818,120.0,101.0,875840529.0,1.0
4819,87.0,298.0,875840534.0,0.0
4820,72.0,341.0,875840536.0,1.0
4821,103.0,319.0,875840536.0,1.0
4822,172.0,264.0,875840540.0,0.0
4823,5.0,323.0,875840540.0,1.0
4824,121.0,341.0,875840541.0,1.0
4825,109.0,291.0,875840545.0,0.0
4826,124.0,262.0,875840546.0,1.0
4827,161.0,89.0,875840546.0,1.0
4828,119.0,101.0,875840549.0,1.0
4829,65.0,293.0,875840550.0,1.0
4830,105.0,255.0,875840551.0,1.0
4831,179.0,307.0,875840554.0,0.0
4832,125.0,273.0,875840555.0,0.0
4833,155.0,68.0,875840557.0,0.0
4834,83.0,11.0,875840559.0,0.0
4835,80.0,319.0,875840561.0,0.0
4836,127.0,246.0,875840567.0,1.0
4837,82.0,316.0,875840568.0,1.0
4838,169.0,69.0,875840569.0,1.0
4839,91.0,307.0,875840570.0,0.0
4840,185.0,213.0,875840570.0,1.0
4841,79.0,297.0,875840570.0,0.0
4842,94.0,342.0,875840570.0,1.0
4843,61.0,336.0,875840571.0,1.0
4844,109.0,15.0,875840571.0,1.0
4845,186.0,135.0,875840572.0,0.0
4846,120.0,313.0,875840574.0,1.0
4847,88.0,289.0,875840575.0,1.0
4848,149.0,302.0,875840577.0,1.0
4849,96.0,282.0,875840578.0,0.0
4850,66.0,262.0,875840578.0,1.0
4851,125.0,340.0,875840579.0,1.0
4852,95.0,290.0,875840582.0,1.0
4853,122.0,315.0,875840587.0,1.0
4854,111.0,316.0,875840592.0,1.0
4855,134.0,320.0,875840598.0,0.0
4856,139.0,330.0,875840599.0,1.0
4857,75.0,302.0,875840604.0,0.0
4858,177.0,279.0,875840605.0,1.0
4859,53.0,345.0,875840607.0,0.0
4860,122.0,341.0,875840609.0,1.0
4861,163.0,305.0,875840609.0,1.0
4862,102.0,344.0,875840611.0,1.0
4863,4.0,322.0,875840612.0,1.0
4864,167.0,127.0,875840618.0,0.0
4865,53.0,264.0,875840621.0,0.0
4866,85.0,290.0,875840622.0,1.0
4867,65.0,280.0,875840623.0,0.0
4868,111.0,39.0,875840624.0,1.0
4869,161.0,65.0,875840625.0,1.0
4870,128.0,341.0,875840631.0,1.0
4871,116.0,282.0,875840634.0,1.0
4872,136.0,119.0,875840634.0,0.0
4873,83.0,292.0,875840636.0,0.0
4874,57.0,332.0,875840637.0,0.0
4875,67.0,299.0,875840641.0,0.0
4876,117.0,225.0,875840642.0,0.0
4877,98.0,294.0,875840643.0,1.0
4878,164.0,120.0,875840644.0,0.0
4879,96.0,299.0,875840647.0,0.0
4880,148.0,71.0,875840647.0,1.0
4881,176.0,94.0,875840652.0,0.0
4882,87.0,279.0,875840652.0,0.0
4883,32.0,322.0,875840653.0,1.0
4884,150.0,314.0,875840656.0,1.0
4885,169.0,82.0,875840658.0,1.0
4886,83.0,301.0,875840658.0,1.0
4887,116.0,64.0,875840661.0,1.0
4888,80.0,287.0,875840665.0,0.0
4889,110.0,45.0,875840666.0,0.0
4890,53.0,342.0,875840667.0,1.0
4891,44.0,344.0,875840667.0,1.0
4892,179.0,281.0,875840669.0,0.0
4893,88.0,279.0,875840670.0,1.0
4894,62.0,291.0,875840671.0,1.0
4895,152.0,98.0,875840673.0,0.0
4896,66.0,288.0,875840675.0,1.0
4897,132.0,56.0,875840676.0,1.0
4898,119.0,14.0,875840676.0,1.0
4899,72.0,278.0,875840677.0,1.0
4900,131.0,335.0,875840678.0,0.0
4901,30.0,314.0,875840679.0,1.0
4902,120.0,331.0,875840679.0,0.0
4903,96.0,343.0,875840682.0,1.0
4904,100.0,286.0,875840682.0,1.0
4905,138.0,255.0,875840688.0,0.0
4906,141.0,333.0,875840694.0,1.0
4907,135.0,71.0,875840695.0,0.0
4908,246.0,330.0,875840696.0,1.0
4909,84.0,309.0,875840696.0,1.0
4910,53.0,293.0,875840697.0,0.0
4911,140.0,300.0,875840697.0,1.0
4912,90.0,291.0,875840697.0,1.0
4913,150.0,67.0,875840703.0,1.0
4914,68.0,329.0,875840704.0,1.0
4915,161.0,83.0,875840711.0,1.0
4916,128.0,335.0,875840713.0,0.0
4917,77.0,295.0,875840714.0,1.0
4918,65.0,324.0,875840715.0,1.0
4919,149.0,314.0,875840720.0,1.0
4920,83.0,251.0,875840724.0,1.0
4921,40.0,320.0,875840726.0,1.0
4922,71.0,289.0,875840727.0,1.0
4923,186.0,62.0,875840727.0,0.0
4924,127.0,338.0,875840728.0,1.0
4925,73.0,332.0,875840730.0,1.0
4926,83.0,333.0,875840732.0,0.0
4927,47.0,329.0,875840733.0,1.0
4928,164.0,86.0,875840734.0,0.0
4929,76.0,11.0,875840737.0,0.0
4930,48.0,330.0,875840738.0,1.0
4931,79.0,302.0,875840739.0,1.0
4932,242.0,341.0,875840742.0,1.0
4933,40.0,337.0,875840745.0,1.0
4934,71.0,319.0,875840746.0,1.0
4935,80.0,302.0,875840746.0,1.0
4936,149.0,338.0,875840749.0,1.0
4937,83.0,255.0,875840752.0,1.0
4938,63.0,275.0,875840756.0,1.0
4939,135.0,301.0,875840756.0,1.0
4940,105.0,298.0,875840756.0,0.0
4941,134.0,60.0,875840757.0,1.0
4942,11.0,331.0,875840757.0,1.0
4943,66.0,321.0,875840761.0,1.0
4944,99.0,295.0,875840765.0,1.0
4945,89.0,296.0,875840766.0,0.0
4946,33.0,344.0,875840768.0,1.0
4947,201.0,44.0,875840768.0,1.0
4948,234.0,342.0,875840769.0,1.0
4949,53.0,281.0,875840772.0,1.0
4950,161.0,120.0,875840775.0,1.0
4951,131.0,324.0,875840777.0,1.0
4952,87.0,29.0,875840779.0,1.0
4953,60.0,300.0,875840782.0,1.0
4954,176.0,58.0,875840783.0,1.0
4955,75.0,265.0,875840788.0,1.0
4956,101.0,277.0,875840790.0,1.0
4957,99.0,335.0,875840792.0,1.0
4958,109.0,289.0,875840793.0,0.0
4959,81.0,329.0,875840794.0,0.0
4960,131.0,298.0,875840797.0,1.0
4961,158.0,302.0,875840798.0,1.0
4962,103.0,278.0,875840800.0,1.0
4963,158.0,295.0,875840802.0,0.0
4964,38.0,342.0,875840803.0,0.0
4965,57.0,334.0,875840804.0,0.0
4966,169.0,282.0,875840806.0,0.0
4967,10.0,330.0,875840809.0,1.0
4968,148.0,330.0,875840812.0,1.0
4969,117.0,282.0,875840813.0,1.0
4970,156.0,89.0,875840816.0,1.0
4971,81.0,282.0,875840821.0,1.0
4972,159.0,91.0,875840831.0,0.0
4973,51.0,295.0,875840832.0,0.0
4974,163.0,79.0,875840837.0,0.0
4975,82.0,286.0,875840845.0,1.0
4976,161.0,305.0,875840848.0,1.0
4977,89.0,18.0,875840848.0,1.0
4978,182.0,86.0,875840849.0,1.0
4979,128.0,336.0,875840850.0,0.0
4980,70.0,274.0,875840851.0,1.0
4981,83.0,275.0,875840855.0,0.0
4982,149.0,72.0,875840857.0,1.0
4983,87.0,293.0,875840863.0,0.0
4984,52.0,293.0,875840870.0,0.0
4985,183.0,326.0,875840873.0,0.0
4986,114.0,305.0,875840876.0,0.0
4987,134.0,341.0,875840876.0,0.0
4988,106.0,273.0,875840877.0,1.0
4989,88.0,294.0,875840880.0,0.0
4990,46.0,328.0,875840880.0,1.0
4991,82.0,256.0,875840881.0,1.0
4992,130.0,306.0,875840882.0,1.0
4993,182.0,305.0,875840882.0,1.0
4994,87.0,283.0,875840882.0,1.0
4995,147.0,301.0,875840883.0,1.0
4996,83.0,290.0,875840883.0,1.0
4997,177.0,94.0,875840884.0,0.0
4998,180.0,97.0,875840887.0,1.0
4999,178.0,80.0,875840887.0,0.0
5000,155.0,75.0,875840887.0,1.0
5001,83.0,298.0,875840888.0,0.0
5002,181.0,343.0,875840890.0,1.0
5003,84.0,292.0,875840891.0,0.0
5004,110.0,23.0,875840892.0,0.0
5005,81.0,283.0,875840898.0,1.0
5006,101.0,297.0,875840900.0,0.0
5007,121.0,268.0,875840904.0,0.0
5008,71.0,344.0,875840904.0,1.0
5009,64.0,345.0,875840904.0,1.0
5010,104.0,319.0,875840905.0,1.0
5011,100.0,50.0,875840905.0,0.0
5012,151.0,67.0,875840908.0,1.0
5013,125.0,100.0,875840912.0,0.0
5014,124.0,288.0,875840917.0,0.0
5015,104.0,298.0,875840924.0,0.0
5016,75.0,334.0,875840938.0,1.0
5017,11.0,337.0,875840941.0,1.0
5018,158.0,80.0,875840942.0,1.0
5019,139.0,241.0,875840943.0,0.0
5020,125.0,96.0,875840946.0,0.0
5021,141.0,336.0,875840946.0,0.0
5022,105.0,326.0,875840949.0,1.0
5023,179.0,87.0,875840954.0,1.0
5024,67.0,312.0,875840954.0,1.0
5025,58.0,310.0,875840957.0,0.0
5026,49.0,293.0,875840959.0,0.0
5027,40.0,342.0,875840961.0,1.0
5028,101.0,284.0,875840963.0,1.0
5029,83.0,277.0,875840963.0,0.0
5030,146.0,336.0,875840964.0,0.0
5031,139.0,339.0,875840964.0,1.0
5032,143.0,301.0,875840970.0,1.0
5033,105.0,279.0,875840970.0,1.0
5034,32.0,323.0,875840971.0,1.0
5035,156.0,134.0,875840974.0,0.0
5036,89.0,263.0,875840978.0,1.0
5037,121.0,296.0,875840980.0,1.0
5038,108.0,39.0,875840986.0,1.0
5039,53.0,314.0,875840987.0,0.0
5040,74.0,330.0,875840987.0,1.0
5041,170.0,304.0,875840990.0,1.0
5042,87.0,329.0,875840990.0,1.0
5043,180.0,317.0,875840993.0,1.0
5044,129.0,57.0,875840995.0,1.0
5045,79.0,322.0,875840996.0,1.0
5046,164.0,88.0,875840997.0,1.0
5047,215.0,118.0,875840999.0,1.0
5048,166.0,91.0,875841001.0,0.0
5049,65.0,312.0,875841001.0,1.0
5050,71.0,299.0,875841002.0,1.0
5051,143.0,332.0,875841006.0,0.0
5052,182.0,307.0,875841007.0,0.0
5053,73.0,280.0,875841028.0,0.0
5054,86.0,27.0,875841035.0,1.0
5055,117.0,90.0,875841036.0,0.0
5056,143.0,338.0,875841039.0,1.0
5057,157.0,80.0,875841040.0,1.0
5058,131.0,54.0,875841048.0,1.0
5059,105.0,50.0,875841048.0,1.0
5060,144.0,327.0,875841054.0,0.0
5061,149.0,76.0,875841055.0,1.0
5062,115.0,50.0,875841057.0,0.0
5063,159.0,81.0,875841057.0,0.0
5064,151.0,97.0,875841058.0,0.0
5065,164.0,84.0,875841062.0,0.0
5066,189.0,345.0,875841065.0,1.0
5067,86.0,336.0,875841069.0,1.0
5068,78.0,270.0,875841072.0,1.0
5069,41.0,311.0,875841073.0,1.0
5070,73.0,331.0,875841074.0,1.0
5071,135.0,343.0,875841077.0,1.0
5072,126.0,247.0,875841078.0,1.0
5073,93.0,290.0,875841081.0,1.0
5074,131.0,339.0,875841084.0,0.0
5075,76.0,276.0,875841084.0,0.0
5076,80.0,300.0,875841093.0,1.0
5077,33.0,343.0,875841101.0,1.0
5078,218.0,208.0,875841103.0,1.0
5079,90.0,1.0,875841105.0,0.0
5080,130.0,344.0,875841106.0,1.0
5081,59.0,323.0,875841107.0,0.0
5082,126.0,74.0,875841110.0,0.0
5083,29.0,344.0,875841110.0,1.0
5084,122.0,51.0,875841114.0,0.0
5085,182.0,61.0,875841119.0,0.0
5086,166.0,86.0,875841124.0,0.0
5087,171.0,324.0,875841135.0,0.0
5088,153.0,82.0,875841136.0,1.0
5089,87.0,274.0,875841137.0,1.0
5090,154.0,207.0,875841143.0,0.0
5091,159.0,100.0,875841144.0,0.0
5092,144.0,334.0,875841150.0,1.0
5093,55.0,304.0,875841155.0,1.0
5094,96.0,293.0,875841159.0,1.0
5095,209.0,247.0,875841161.0,0.0
5096,38.0,331.0,875841162.0,1.0
5097,65.0,315.0,875841168.0,1.0
5098,108.0,296.0,875841172.0,1.0
5099,143.0,334.0,875841173.0,1.0
5100,120.0,62.0,875841174.0,1.0
5101,105.0,264.0,875841175.0,1.0
5102,31.0,330.0,875841180.0,0.0
5103,79.0,303.0,875841182.0,0.0
5104,90.0,292.0,875841184.0,1.0
5105,92.0,294.0,875841187.0,1.0
5106,152.0,69.0,875841189.0,1.0
5107,118.0,241.0,875841191.0,0.0
5108,171.0,327.0,875841191.0,0.0
5109,86.0,26.0,875841193.0,1.0
5110,104.0,23.0,875841195.0,1.0
5111,182.0,338.0,875841197.0,0.0
5112,56.0,328.0,875841200.0,1.0
5113,101.0,278.0,875841203.0,1.0
5114,77.0,288.0,875841204.0,0.0
5115,144.0,301.0,875841205.0,1.0
5116,129.0,337.0,875841207.0,1.0
5117,153.0,71.0,875841207.0,0.0
5118,49.0,304.0,875841208.0,0.0
5119,136.0,247.0,875841211.0,1.0
5120,86.0,293.0,875841212.0,0.0
5121,112.0,318.0,875841213.0,0.0
5122,131.0,249.0,875841214.0,0.0
5123,113.0,291.0,875841217.0,1.0
5124,71.0,265.0,875841217.0,1.0
5125,168.0,302.0,875841218.0,1.0
5126,167.0,65.0,875841218.0,1.0
5127,51.0,293.0,875841219.0,0.0
5128,73.0,296.0,875841223.0,0.0
5129,84.0,286.0,875841227.0,0.0
5130,65.0,307.0,875841228.0,0.0
5131,175.0,281.0,875841228.0,0.0
5132,181.0,303.0,875841229.0,1.0
5133,178.0,30.0,875841230.0,1.0
5134,114.0,57.0,875841233.0,1.0
5135,124.0,61.0,875841238.0,1.0
5136,75.0,283.0,875841238.0,1.0
5137,101.0,11.0,875841238.0,1.0
5138,136.0,337.0,875841239.0,0.0
5139,32.0,324.0,875841239.0,1.0
5140,102.0,325.0,875841239.0,1.0
5141,208.0,243.0,875841241.0,0.0
5142,62.0,270.0,875841242.0,1.0
5143,142.0,336.0,875841243.0,0.0
5144,157.0,88.0,875841245.0,1.0
5145,127.0,296.0,875841246.0,0.0
5146,44.0,293.0,875841257.0,0.0
5147,111.0,313.0,875841262.0,1.0
5148,73.0,328.0,875841263.0,1.0
5149,12.0,335.0,875841265.0,1.0
5150,38.0,344.0,875841267.0,0.0
5151,13.0,316.0,875841269.0,1.0
5152,138.0,343.0,875841269.0,1.0
5153,166.0,82.0,875841278.0,1.0
5154,95.0,285.0,875841279.0,0.0
5155,10.0,325.0,875841282.0,1.0
5156,181.0,97.0,875841282.0,1.0
5157,175.0,279.0,875841283.0,1.0
5158,206.0,240.0,875841290.0,0.0
5159,84.0,324.0,875841291.0,1.0
5160,154.0,298.0,875841293.0,0.0
5161,111.0,305.0,875841294.0,1.0
5162,95.0,23.0,875841297.0,1.0
5163,67.0,298.0,875841298.0,1.0
5164,96.0,287.0,875841300.0,0.0
5165,90.0,296.0,875841302.0,0.0
5166,185.0,34.0,875841305.0,0.0
5167,97.0,298.0,875841310.0,0.0
5168,148.0,336.0,875841310.0,0.0
5169,109.0,325.0,875841314.0,1.0
5170,72.0,320.0,875841315.0,1.0
5171,125.0,75.0,875841315.0,0.0
5172,153.0,83.0,875841316.0,0.0
5173,120.0,249.0,875841317.0,0.0
5174,91.0,293.0,875841319.0,1.0
5175,119.0,32.0,875841321.0,1.0
5176,148.0,321.0,875841322.0,0.0
5177,89.0,1.0,875841323.0,0.0
5178,152.0,330.0,875841324.0,1.0
5179,76.0,279.0,875841327.0,1.0
5180,162.0,303.0,875841328.0,0.0
5181,107.0,307.0,875841330.0,0.0
5182,82.0,318.0,875841336.0,1.0
5183,166.0,73.0,875841340.0,1.0
5184,88.0,277.0,875841342.0,0.0
5185,55.0,284.0,875841342.0,1.0
5186,99.0,343.0,875841343.0,1.0
5187,11.0,333.0,875841345.0,1.0
5188,128.0,284.0,875841348.0,0.0
5189,57.0,336.0,875841351.0,0.0
5190,111.0,340.0,875841353.0,1.0
5191,163.0,75.0,875841353.0,0.0
5192,100.0,298.0,875841354.0,0.0
5193,110.0,309.0,875841354.0,0.0
5194,159.0,76.0,875841355.0,0.0
5195,136.0,55.0,875841359.0,1.0
5196,209.0,245.0,875841368.0,0.0
5197,48.0,309.0,875841368.0,1.0
5198,126.0,231.0,875841370.0,0.0
5199,94.0,316.0,875841371.0,1.0
5200,83.0,332.0,875841375.0,0.0
5201,105.0,296.0,875841376.0,1.0
5202,86.0,325.0,875841379.0,1.0
5203,148.0,70.0,875841380.0,1.0
5204,73.0,300.0,875841381.0,0.0
5205,52.0,281.0,875841382.0,1.0
5206,95.0,8.0,875841386.0,0.0
5207,114.0,265.0,875841391.0,0.0
5208,160.0,66.0,875841392.0,1.0
5209,86.0,273.0,875841395.0,0.0
5210,166.0,64.0,875841399.0,1.0
5211,145.0,334.0,875841400.0,1.0
5212,77.0,324.0,875841402.0,0.0
5213,153.0,97.0,875841416.0,0.0
5214,156.0,99.0,875841418.0,0.0
5215,161.0,306.0,875841419.0,1.0
5216,163.0,64.0,875841420.0,1.0
5217,28.0,323.0,875841421.0,0.0
5218,80.0,344.0,875841422.0,1.0
5219,154.0,296.0,875841429.0,0.0
5220,32.0,327.0,875841435.0,0.0
5221,137.0,128.0,875841441.0,0.0
